time,P,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int
2019-01-05 08:10:00+00:00,13.66,0.0,52.61,0.79,12.63,1.36,2.9,0
2019-01-05 09:10:00+00:00,17.17,0.0,63.31,0.95,19.32,3.36,2.83,0
2019-01-05 10:10:00+00:00,18.24,0.0,66.87,1.0,23.76,5.11,2.9,0
2019-01-05 11:10:00+00:00,18.74,0.0,68.66,1.03,25.48,6.51,3.31,0
2019-01-05 12:10:00+00:00,33.6,0.0,111.46,1.67,24.24,7.48,3.45,0
2019-01-05 13:10:00+00:00,41.12,0.0,132.86,2.0,20.21,8.01,3.31,0
2019-01-05 14:10:00+00:00,17.98,0.0,66.87,1.0,13.84,8.06,2.97,0
2019-01-05 15:10:00+00:00,6.99,0.0,32.99,0.5,5.7,7.78,2.55,0
2019-01-05 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.91,2.14,0
2019-01-05 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.06,1.66,0
2019-01-05 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.5,1.66,0
2019-01-05 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.63,2.41,0
2019-01-05 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.11,2.41,0
2019-01-05 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.09,2.14,0
2019-01-05 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.11,2.0,0
2019-01-05 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.16,2.07,0
2019-01-06 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.36,2.21,0
2019-01-06 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.4,2.34,0
2019-01-06 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.11,2.34,0
2019-01-06 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.62,2.41,0
2019-01-06 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.73,2.41,0
2019-01-06 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.91,2.28,0
2019-01-06 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.16,2.21,0
2019-01-06 07:10:00+00:00,4.26,0.0,23.18,0.35,4.27,1.63,2.0,0
2019-01-06 08:10:00+00:00,13.85,0.0,53.5,0.8,12.67,2.94,1.93,0
2019-01-06 09:10:00+00:00,16.91,0.0,63.31,0.95,19.38,6.23,1.66,0
2019-01-06 10:10:00+00:00,19.13,0.0,70.44,1.06,23.85,8.5,1.86,0
2019-01-06 11:10:00+00:00,17.2,0.0,65.09,0.98,25.59,9.94,2.21,0
2019-01-06 12:10:00+00:00,18.02,0.0,67.77,1.02,24.37,10.89,2.48,0
2019-01-06 13:10:00+00:00,17.97,0.0,67.77,1.02,20.35,11.5,2.62,0
2019-01-06 14:10:00+00:00,14.72,0.0,57.96,0.87,13.99,11.59,2.76,0
2019-01-06 15:10:00+00:00,4.04,0.0,23.18,0.35,5.85,10.98,2.69,0
2019-01-06 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.69,2.83,0
2019-01-06 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.46,2.83,0
2019-01-06 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.26,2.76,0
2019-01-06 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.73,2.83,0
2019-01-06 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.56,2.55,0
2019-01-06 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.32,2.34,0
2019-01-06 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.24,2.21,0
2019-01-06 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.52,2.14,0
2019-01-07 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.96,2.07,0
2019-01-07 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.55,2.07,0
2019-01-07 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.18,2.0,0
2019-01-07 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.9,2.0,0
2019-01-07 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.8,1.93,0
2019-01-07 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.66,2.0,0
2019-01-07 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.6,2.14,0
2019-01-07 07:10:00+00:00,3.52,0.0,20.51,0.31,4.3,0.53,2.0,0
2019-01-07 08:10:00+00:00,13.28,0.0,51.72,0.78,12.72,2.34,1.59,0
2019-01-07 09:10:00+00:00,16.88,0.0,63.31,0.95,19.46,6.55,1.38,0
2019-01-07 10:10:00+00:00,19.35,0.0,71.33,1.07,23.95,9.25,1.38,0
2019-01-07 11:10:00+00:00,16.84,0.0,64.2,0.96,25.71,10.53,1.59,0
2019-01-07 12:10:00+00:00,17.97,0.0,67.77,1.02,24.51,11.32,1.79,0
2019-01-07 13:10:00+00:00,14.98,0.0,58.85,0.88,20.5,11.71,1.24,0
2019-01-07 14:10:00+00:00,14.38,0.0,57.07,0.86,14.15,11.7,0.34,0
2019-01-07 15:10:00+00:00,3.79,0.0,22.29,0.33,6.01,11.24,0.21,0
2019-01-07 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,10.45,0.34,0
2019-01-07 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.59,0.69,0
2019-01-07 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.92,1.03,0
2019-01-07 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.73,1.03,0
2019-01-07 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.81,1.66,0
2019-01-07 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.13,1.93,0
2019-01-07 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.13,2.0,0
2019-01-07 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.4,2.0,0
2019-01-08 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.94,2.07,0
2019-01-08 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.7,2.21,0
2019-01-08 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.63,2.28,0
2019-01-08 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.59,2.34,0
2019-01-08 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.59,2.34,0
2019-01-08 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.5,2.28,0
2019-01-08 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.68,2.28,0
2019-01-08 07:10:00+00:00,1.83,0.0,14.27,0.21,4.33,2.84,2.55,0
2019-01-08 08:10:00+00:00,25.38,0.0,87.38,1.31,12.78,5.1,2.48,0
2019-01-08 09:10:00+00:00,31.59,0.0,106.11,1.59,19.54,7.96,2.48,0
2019-01-08 10:10:00+00:00,35.43,0.0,117.7,1.77,24.06,9.59,2.9,0
2019-01-08 11:10:00+00:00,58.62,0.0,183.68,2.76,25.84,10.44,2.97,0
2019-01-08 12:10:00+00:00,48.1,0.0,154.26,2.32,24.66,10.87,3.1,0
2019-01-08 13:10:00+00:00,28.69,0.0,98.97,1.49,20.66,10.96,3.24,0
2019-01-08 14:10:00+00:00,17.13,0.0,65.09,0.98,14.31,10.9,2.83,0
2019-01-08 15:10:00+00:00,7.69,0.0,35.67,0.54,6.17,10.76,2.41,0
2019-01-08 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.94,2.0,0
2019-01-08 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.32,1.93,0
2019-01-08 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.4,2.0,0
2019-01-08 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.36,1.66,0
2019-01-08 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.36,1.79,0
2019-01-08 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.4,2.14,0
2019-01-08 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.21,2.48,0
2019-01-08 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.47,2.69,0
2019-01-09 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.25,2.55,0
2019-01-09 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.88,2.55,0
2019-01-09 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.93,2.62,0
2019-01-09 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.86,2.48,0
2019-01-09 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.65,2.34,0
2019-01-09 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.57,2.48,0
2019-01-09 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.11,2.9,0
2019-01-09 07:10:00+00:00,4.65,0.0,24.97,0.38,4.38,6.64,3.1,0
2019-01-09 08:10:00+00:00,26.1,0.0,90.06,1.35,12.84,7.03,3.1,0
2019-01-09 09:10:00+00:00,9.76,0.0,41.91,0.63,19.62,7.93,3.31,0
2019-01-09 10:10:00+00:00,12.88,0.0,51.72,0.78,24.17,8.89,3.72,0
2019-01-09 11:10:00+00:00,14.27,0.0,56.17,0.84,25.98,9.85,3.52,0
2019-01-09 12:10:00+00:00,18.05,0.0,67.77,1.02,24.81,10.7,3.31,0
2019-01-09 13:10:00+00:00,16.23,0.0,62.42,0.94,20.82,11.14,2.97,0
2019-01-09 14:10:00+00:00,16.24,0.0,62.42,0.94,14.48,10.98,2.62,0
2019-01-09 15:10:00+00:00,8.26,0.0,37.45,0.56,6.33,10.06,2.28,0
2019-01-09 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.11,2.76,0
2019-01-09 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.05,3.17,0
2019-01-09 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.3,2.83,0
2019-01-09 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.73,2.83,0
2019-01-09 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.09,2.97,0
2019-01-09 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.57,3.66,0
2019-01-09 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.07,4.41,0
2019-01-09 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.67,4.62,0
2019-01-10 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.32,4.83,0
2019-01-10 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.07,5.17,0
2019-01-10 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.78,5.24,0
2019-01-10 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.61,5.17,0
2019-01-10 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.59,5.24,0
2019-01-10 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.62,5.24,0
2019-01-10 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.71,5.24,0
2019-01-10 07:10:00+00:00,4.48,0.0,24.07,0.36,4.43,3.54,5.03,0
2019-01-10 08:10:00+00:00,26.2,0.0,89.17,1.34,12.91,4.1,4.97,0
2019-01-10 09:10:00+00:00,40.44,0.0,129.29,1.94,19.72,5.37,4.97,0
2019-01-10 10:10:00+00:00,59.57,0.0,182.79,2.75,24.29,6.8,5.24,0
2019-01-10 11:10:00+00:00,40.31,0.0,130.18,1.96,26.12,7.79,5.24,0
2019-01-10 12:10:00+00:00,30.03,0.0,101.65,1.53,24.97,8.55,5.45,0
2019-01-10 13:10:00+00:00,45.19,0.0,144.45,2.17,20.99,8.98,5.38,0
2019-01-10 14:10:00+00:00,8.33,0.0,37.45,0.56,14.65,8.83,5.38,0
2019-01-10 15:10:00+00:00,4.12,0.0,23.18,0.35,6.51,8.05,5.72,0
2019-01-10 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.69,5.86,0
2019-01-10 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.58,6.0,0
2019-01-10 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.79,5.93,0
2019-01-10 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.35,5.31,0
2019-01-10 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.86,5.1,0
2019-01-10 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.42,4.9,0
2019-01-10 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.05,4.9,0
2019-01-10 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.71,4.9,0
2019-01-11 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.41,4.9,0
2019-01-11 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.16,4.83,0
2019-01-11 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.96,4.76,0
2019-01-11 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.79,4.69,0
2019-01-11 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.63,4.48,0
2019-01-11 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.51,4.34,0
2019-01-11 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.4,4.21,0
2019-01-11 07:10:00+00:00,2.54,0.0,16.94,0.25,4.48,1.25,3.31,0
2019-01-11 08:10:00+00:00,11.81,0.0,47.26,0.71,12.99,2.27,2.97,0
2019-01-11 09:10:00+00:00,17.08,0.0,63.31,0.95,19.82,4.44,2.97,0
2019-01-11 10:10:00+00:00,15.42,0.0,58.85,0.88,24.42,6.3,2.9,0
2019-01-11 11:10:00+00:00,15.6,0.0,59.74,0.9,26.27,7.69,2.55,0
2019-01-11 12:10:00+00:00,17.93,0.0,66.87,1.0,25.14,8.52,2.28,0
2019-01-11 13:10:00+00:00,15.2,0.0,58.85,0.88,21.17,8.96,2.07,0
2019-01-11 14:10:00+00:00,13.72,0.0,54.39,0.82,14.83,9.06,2.14,0
2019-01-11 15:10:00+00:00,4.1,0.0,23.18,0.35,6.68,8.64,2.21,0
2019-01-11 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.4,2.69,0
2019-01-11 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.97,3.52,0
2019-01-11 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.79,4.07,0
2019-01-11 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.21,3.93,0
2019-01-11 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.5,3.72,0
2019-01-11 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.82,3.45,0
2019-01-11 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.21,3.31,0
2019-01-11 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.73,3.31,0
2019-01-12 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.33,3.38,0
2019-01-12 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.03,3.45,0
2019-01-12 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.79,3.38,0
2019-01-12 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.51,3.1,0
2019-01-12 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.25,3.03,0
2019-01-12 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.08,3.24,0
2019-01-12 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.01,3.31,0
2019-01-12 07:10:00+00:00,3.04,0.0,18.72,0.28,4.54,0.08,3.38,0
2019-01-12 08:10:00+00:00,12.47,0.0,49.04,0.74,13.07,1.24,3.03,0
2019-01-12 09:10:00+00:00,19.33,0.0,69.55,1.05,19.93,3.38,2.9,0
2019-01-12 10:10:00+00:00,19.47,0.0,70.44,1.06,24.55,5.19,2.97,0
2019-01-12 11:10:00+00:00,20.25,0.0,73.12,1.1,26.43,6.62,3.03,0
2019-01-12 12:10:00+00:00,19.54,0.0,71.33,1.07,25.31,7.65,2.97,0
2019-01-12 13:10:00+00:00,17.66,0.0,65.98,0.99,21.35,8.34,2.97,0
2019-01-12 14:10:00+00:00,15.84,0.0,60.63,0.91,15.01,8.63,3.03,0
2019-01-12 15:10:00+00:00,6.98,0.0,32.99,0.5,6.86,8.21,2.69,0
2019-01-12 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.09,2.83,0
2019-01-12 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.91,2.9,0
2019-01-12 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.84,2.76,0
2019-01-12 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.96,2.55,0
2019-01-12 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.75,2.21,0
2019-01-12 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.67,1.79,0
2019-01-12 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.31,1.59,0
2019-01-12 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.43,1.38,0
2019-01-13 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.54,1.38,0
2019-01-13 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.96,1.59,0
2019-01-13 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.3,1.86,0
2019-01-13 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.06,2.07,0
2019-01-13 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.36,2.14,0
2019-01-13 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.27,2.14,0
2019-01-13 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.06,2.14,0
